order,asn_description,count,name,industry
5546,"ONET-PL-AS1 Onet.pl portal network, PL",52
5547,"RAPIDSYSTEMS, US",52
5548," CYBEREC-AS-AP Cyber Express Communication Ltd., HK",52
5549,"KISANET Korea Internet Security Agency, KR",52
5550,"ASNBLK-VTLA2, US",52
5551,"UNINET, AZ",52
5552,"CBK-AS, US",52
5553,"TWRS-PW, US",52
5554,"MIRAMO-AS, CZ",52
5555,"LORAL-CYBERSTAR, US",52
5556,"DART-HITCH, US",52
5557,"E2-CLOUD-AS-AP emPOWER Data Services, AU",52
5558,"Zebranet-AS, BW",52
5559,"WDM-AS, PL",52
5560,"TUM-RBG, DE",52
5561," AS-TUE Technische Universiteit Eindhoven TUe, NL",52
5562,"HAMWAN, US",52
5563,"HP_WEBSERVICES, DE",52
5564,"OTELCO-AL, US",52
5565,"SSDTL-BD Systems Solutions & development Technologies Limited, BD",52
5566,"CITYNET-AT-AS, AT",52
5567,"MDEX, DE",52
5568,"ACCELECOM-GA, US",52
5569,"SADV, ZA",52
5570,"CDAC-AS-1, US",52
5571," XTOM xTom GmbH, DE",52
5572,"TULSUISP an Autonomous System for Tula State University located in Tula, Russia., RU",52
5573,"NETJUMP, CH",52
5574,"LENSVYAZ PJSC Rostelecom Leningrad Region Autonomous System, RU",52
5575,"XINON-CARRIER-AS, AT",52
5576,"afczas, ZM",52
5577,"DTS-ISP-CORE1-AP DTS LTD, NZ",52
5578,"SHELDON-AS-1, US",52
5579,"VOLTA-AS, PL",52
5580,"AFINET SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA, BR",52
5581,"CQINT-, NL",52
5582," UPITT-AS, US",52
5583,"PDKPL-AS-AP Professional Data Kinetics Pty Ltd, AU",52
5584,"ENFO-FI-AS ROUTING POLICY:, FI",52
5585,"PTPA, US",52
5586,"MEON-YAMA NTT NEOMEIT YAMAGUCHI CORPORATION, JP",52
5587,"HOOD-CANAL, US",52
5588,"HORYZONT, PL",52
5589,"ALHAMBRA EIDOS DO BRASIL SERVICOS E SISTEMAS DE CO, BR",52
5590,"KOCHI-IDC Fujitsu Limited., JP",52
5591,"ORANGE-BISSAU, GW",52
5592,"MVPS www.mvps.net, CY",52
5593,"FIELD-AS-AP Field Solutions Group Pty Ltd, AU",52
5594,"JBES-AS-KR Jeollabukdo Office Of Education Future Education Research Institute, KR",52
5595,"KKNETWROK-AS-AP KK Networks Pvt Ltd., PK",52
5596,"ALKIM-AS Ankara Turkiye, TR",52
5597," ANS-1699-AS, US",52
5598,"PIEG-01, US",52
5599,"JOTEL-AS, RS",52
5600,"VALLEYFIBER, CA",52
5601,"CCT-LLC, US",52
5602," DENINF-IPLAN, ZA",52
5603,"HKKFGL-AS-AP HK Kwaifong Group Limited, HK",52
5604,"REALFUTURE-AS-AP Real Future Company Limited, TH",52
5605,"SITA-AS, ZA",52
5606," INTNET, US",52
5607,"INTERNET-7, LT",52
5608,"VSC-AS-VERMONT-STATE-COLLEGES, US",52
5609," THE-ISERV-COMPANY, US",52
5610,"Comsol-Networks-AS, ZA",52
5611,"RRZ_SUED_AS, AT",52
5612,"Arion Servicos de Telecomunicacoes LTDA, BR",52
5613,"PIONEER-CONNECT, US",52
5614,"NETWORKTOWN-AS, DE",52
5615,"TRENTON-TELEPHONE, US",52
5616,"YOUTV YOU Communications Corporation, JP",52
5617,"FLINTELPTYLTD-AS-AP Flintel Pty Ltd, AU",52
5618,"DC MATRIX INTERNET SA, BR",51
5619,"AS-DANS, US",51
5620,"ENDOFFICE, US",51
5621,"Ecoband, GH",51
5622,"TSINET-AS, RU",51
5623," QIS, US",51
5624,"NEXUSGUARD-AS-AP NEXUSGUARD LIMITED, HK",51
5625,"COUNTYBB, GB",51
5626," NETPLEX, US",51
5627,"TELESMART-AS, MK",51
5628,"MTCCOMM, US",51
5629,"Netmogi Internet Provider LTDA - ME, BR",51
5630,"BSPC-NON-AS-AP Brunei Shell Petroleum Company Sdn Bhd, BN",51
5631,"LASIPALATSI-AS Helsinki, Finland, FI",51
5632,"VTDC-AS-VN Vietel - CHT Compamy Ltd, VN",51
5633,"SAFEHOSTS, GB",51
5634,"BLACKGATE, NL",51
5635,"NCABLE-AP Neighbourhood Cable, AU",51
5636,"ESAB-AS, SE",51
5637,"IPNEXIA-AS, BE",51
5638," WANSTOR, GB",51
5639,"UB-AS, RS",51
5640,"DREAMHOST-AS, US",51
5641,"SE-SAPPA, SE",51
5642,"AWASR, OM",51
5643,"KISTNET-AS-KR Korea Institute of Science and Technology, KR",51
5644,"ALPINE-PUBLIC-ASN, US",51
5645,"ITLAS, UA",51
5646," BESTWEB, US",51
5647,"MADISONTELCO, US",51
5648,"AS-HCCL-7, CA",51
5649,"MUNI-EG, GQ",51
5650,"SIGNAL-AS Zheleznogorsk, Russia, RU",51
5651,"CLICK SPEED SERVICOS DE TELECOMUNICACOES LTDA - EP, BR",51
5652,"NATURALWIRELESS, US",51
5653,"ARKADEN, SE",51
5654,"TELIA-LIETUVA, LT",51
5655,"ZIMCOM, US",51
5656," LEIVO IP service provider, RU",51
5657,"UNITEDNET, RU",51
5658,"REDI, RU",51
5659," SIPARTECH, FR",51
5660,"CABLELINK-TRANSIT-AS-AP Cablelink & Holdings Corp. Transit AS Internet Service Provider Philippines, PH",51
5661,"WDC-AS Bucuresti Romania, RO",51
5662,"GRTI-NW, US",51
5663,"DT-MICRO, US",51
5664,"SFR-BUSINESS-TEAM SFR Business Team, FR",51
5665,"FREE RANGE CLOUD, CA",51
5666,"CONNECT-AS-AP Connect Communication, PK",51
5667,"SPRINT-SDC, PL",51
5668,"Under Servicos de Internet Ltda, BR",51
5669,"PFNB-AS, KZ",51
5670,"YELCOT, US",51
5671,"GOSEMO-LLC, US",51
5672,"AS-UNIXSOLUTIONS Unix-Solutions Network, BE",51
5673,"PETKOM, BG",51
5674,"KHU-AS-KR Kyung Hee University, KR",50
5675,"TELNET-AS-BD-AP Telnet Communication Limited Network and Transit Service Provider. Having Nationwide MPLS Network For Internet and Data Connectivity Through Telnets Own Network Infrastructure, BD",50
5676,"IPSTAR-AS-AU IPSTAR Australia Pty Ltd., AU",50
5677,"EURONET, TR",50
5678,"RINGSQUARED, US",50
5679,"HANGTIAN-INFONET-AP HangTian Info Network Ltd., CN",50
5680,"CARTAGON, ES",50
5681,"COLUMBUS NETWORKS DOMINICANA, S.A., DO",50
5682," INTRACOM, GR",50
5683,"SKYNET-SPB-AS, RU",50
5684,"METROMAX-AS, RU",50
5685,"ZERTIA-AS, ES",50
5686,"EAGLE-NET-ALLIANCE, US",50
5687," DOST-PH-AP Department of Science and Technology, PH",50
5688,"JOKIICT, FI",50
5689,"MCCL, CA",50
5690,"NGENA-NW, DE",50
5691,"  ESA Robert Bosch Strasse 5, DE",50
5692,"TRUSC, ZA",50
5693,"KANSAS-BROADBAND-INTERNET, US",50
5694,"TUFTS-UNIVERSITY, US",50
5695," IDD, US",50
5696,"Skycorp S.A., AR",50
5697,"QITEC Leipzig, Germany, DE",50
5698,"Internet-Service-Provider, DE",50
5699,"REXAM-ASN01, US",50
5700,"SWPFORZHEIM, DE",50
5701,"AXES SERVICOS DE COMUNICACAO LTDA., BR",50
5702,"Cooperativa de Provision de Servicios Publicos de Tortuguitas, AR",50
5703,"MENLO-SECURITY, US",50
5704,"IWB-TELEKOM Industrielle Werke Basel, CH",50
5705,"WAIA-TRANSIT-AP Western Australian Internet Association, AU",50
5706,"SWERK-GERMANY, DE",50
5707,"SOFIA-CONNECT-AS, BG",50
5708,"MONTANA-SKY-NETWORKS-INC, US",50
5709,"MOTTANET TI - SERVICOS DE TECNOLOGIA DA INFO, BR",50
5710,"SW-SCHWEDT, DE",50
5711,"NCKCN, US",50
5712," MEDIAWARS MEDIAWARS co.,ltd., JP",50
5713,"BANDWIDTH-, US",50
5714,"KENTEC, US",50
5715,"Videomar Rede Nordeste SA, BR",50
5716,"ALMOUROLTEC, PT",50
5717,"PJCO, IR",50
5718,"CUMBYTEL, US",50
5719,"WPL-AS-AP Wirefreebroadband Pty Ltd, AU",50
5720,"UMOBILE-AS-AP U Mobile Sdn Bhd, MY",50
5721," MULTINET-AS-AP Multinet Pakistan Pvt. Ltd., PK",50
5722," XTOM-JAPAN xTom Japan, AU",50
5723,"BRYANSK-AS, RU",50
5724,"AS-SERVERION, US",50
5725,"RISE-HK RISE, HK",50
5726,"ORROPTYLTD-AS-AP Orro Pty Ltd, AU",50
5727,"NETSAT-AS Netsat Communications Private Limited, IN",50
5728,"MICONET-AS, PL",50
5729,"NDCTPL-IN NxtGen Datacenter & Cloud Technologies Pvt. Ltd., IN",50
5730,"TELKOS, AL",49
5731,"IBS Moscow, RU",49
5732,"VITAL, TR",49
5733,"PROHCI, US",49
5734,"VIEWQWEST-AS-AP ViewQwest Sdn. Bhd., MY",49
5735,"Kiwi Networks S A P I de CV, MX",49
5736,"SPARKPOST, US",49
5737," ZAYO-MN, US",49
5738," NSC, RU",49
5739,"CCCD-AS, US",49
5740,"ANTANET Antares Kommunikationstechnik AG, CH",49
5741,"CHINATELECOM-HEBEI-LANGFANG-IDC Langfang,Hebei province, P.R.China, CN",49
5742," AS5398, CH",49
5743,"Pronto Net Ltda., BR",49
5744,"THECABLE-STKITTS-01, KN",49
5745,"ACI-WORLDWIDE, US",49
5746," SUPERMEDIA-AS, PL",49
5747," Fundacao Carlos Chagas Filho de Amparo a Pesquisa, BR",49
5748,"CANBYTELEPHONEASSOCIATION, US",49
5749,"Contato Internet EIRELI, BR",49
5750,"OPTINETYAMBOL, BG",49
5751,"CLEARPATH-AS-AP Clear Path Networks Inc, PH",49
5752,"AS14041, US",49
5753," AVENSYS 180 Attercliffe Road, GB",49
5754,"FTMS-01, US",49
5755,"TIC-GW-AS, IR",49
5756,"NETFLASH, CA",49
5757,"SACOFA-AS-AP SACOFA Sdn. Bhd., MY",49
5758,"LIGHTHOUSE-AS, IE",49
5759,"NETFREE, IT",49
5760,"CCN, DE",49
5761,"SAVVY-NET, US",49
5762,"EVOCATIVE1, US",49
5763,"AkileCloud Network, GB",49
5764,"HOSTEGRO, TR",49
5765,"CRC-KCC CRC Solutions Corp., JP",49
5766,"EMC-AS12257, US",49
5767,"R-IT-AS, AT",49
5768,"TIMEWARP-AS, AT",49
5769,"NWOL-AS, US",49
5770," SOUTHERNET, US",49
5771,"DLX-AS, DK",49
5772," MEMORIALU, CA",49
5773,"KVANT-TELECOM, RU",49
5774,"PROPHASE-AS, ES",49
5775," THAI-GATEWAY The Communications Authority of ThailandCAT, TH",49
5776,"  DNIC-AS-00138, US",49
5777,"ASLINE-AS-AP ASLINE LIMITED, HK",49
5778,"DRN-AS, US",49
5779,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",49
5780,"XIRRA, DE",49
5781,"SAHARANET-AS Sahara Net Main NOC AS, SA",49
5782,"SOLBROADBAND, US",49
5783,"N-V-C, US",49
5784,"AWELL-WIRELESS-AS Rocket Fibre Ltd, GB",49
5785,"AAMRA-ATL-BD Aamra technologies limited, BD",49
5786,"ISL-UK, GB",49
5787,"AS-TEKNOSOS-INT, TR",49
5788," HUNGARNET-SZEGED Szeged University Association and, HU",49
5789,"BEST Best ISP, UA",49
5790,"LEVIRA, EE",49
5791," AGTELECOM-AS, RU",49
5792,"BLU, CA",49
5793,"NMM-AS D - 02742 Friedersdorf  Hauptstrasse 68, DE",49
5794,"AGAS-AS-AP Ana Victoria Lopez Mascardo, PH",49
5795,"DAKTEL-AS1, US",49
5796,"TECNOCRATICA Tecnocratica Centro de Datos, S.L., ES",49
5797,"WISHNET-AS-AP WISH NET PRIVATE LIMITED, IN",49
5798,"AS25934, US",49
5799," FINANZINFORMATIK-AS-NORD, DE",49
5800,"IP4ISP, CZ",49
5801," TELNET-ITALY TELNET S.r.l., IT",49
5802," HYUNET-AS Hanyang University, KR",49
5803,"TOPNET SA de CV, MX",48
5804,"AS-MEGALINE-, KG",48
5805,"EPCAN epcan breitband loesungen, DE",48
5806," BBC BBC Internet Services, UK, GB",48
5807,"CSC-TELECOM-, LT",48
5808,"EPSO, PL",48
5809,"VASAICABLEPVTLTD-AS-IN Vasai Cable Pvt. Ltd., IN",48
5810,"KPMG-UK-LLP-AS, GB",48
5811,"YOUFIBRE, GB",48
5812,"Autonomous System for Data Space Sp. z o.o., PL",48
5813," PHIBEE, FR",48
5814,"ONX, CA",48
5815,"PRTC-MCKEE, US",48
5816,"ZAMTEL, ZM",48
5817,"KT-NET, AT",48
5818,"IHNET, US",48
5819,"OSE, PL",48
5820,"INIT Init Corporation Autonomous System, LT",48
5821,"DAKPRO, US",48
5822,"JURASSIC-FIBRE, GB",48
5823,"VXBITS VXbits Network, NL",48
5824,"IPRIVER-AS, GB",48
5825,"BIOS-AT Perfektastrasse 19, AT",48
5826,"IRKUTSK-AS, RU",48
5827,"SIUE, US",48
5828,"IBITS-Internet, ZA",48
5829," GSVNET-AS GS Virtual Network Produban, ES",48
5830,"AXERA-ASN34758 Axera S.P.A., IT",48
5831,"STELCORE Stel Srl - Core Network, IT",48
5832,"DOUBLEDOG, US",48
5833," SPRINTLINK-HOSTING, US",48
5834,"IRANET-IPM, IR",48
5835,"FOLIATEAM FOLIATEAM GROUP, FR",48
5836,"STORMWALL-AS, SK",48
5837," NORTHROP-GRUMMAN, US",48
5838,"CEDNET PROVEDOR INTERNET, BR",48
5839," FIVEWAYS-HK Fiveways International Limited, HK",48
5840,"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO, BR",48
5841,"NET-SUC-TECH-ALF, US",48
5842,"INTELEPEER-US-BACKBONE, US",48
5843,"SKB-QRIXNETSDM-AS-KR SK Broadband Co Ltd, KR",48
5844,"GRABOTO, SE",48
5845,"CHINATELECOM-SICHUAN-MIANYANG-5G-NETWORK CHINATELECOM SiChuan province Mianyang 5G network, CN",48
5846,"AS-GTT-30371, US",48
5847,"INTELNET-AS Intelcom LLC, Moscow, Russia, RU",48
5848,"NTC-AS-AP National Telecommunication Corporation HQ, PK",48
5849,"LYNET-AS Hamburg, Luebeck, DE",48
5850,"ATLAS-AS, TR",48
5851,"Tecnowind S.A., UY",48
5852,"VELOCITY-01, US",48
5853,"VONEUS, GB",48
5854,"I-SUR WISP S.R.L., AR",48
5855," EASYNET Easynet Global Services, EU",48
5856,"SUNNYVISION-AS-AP SunnyVision Limited, HK",48
5857,"MAS-ALL2ALL, BE",48
5858,"ONLIME-, SL",48
5859,"INFOCAMERE-AS Infocamere represents the community of the Italian Chambers of, IT",48
5860,"YOUTUBE, US",48
5861,"INTERNET-6, LT",48
5862,"OCEAN-AS, GB",48
5863,"RAINBOWIDC-AS-AP rainbow network limited, JP",48
5864,"PAUSD-EXT, US",48
5865," ONQ-AS-AP On Q, AU",48
5866,"AS-OZBAY, TR",48
5867,"TELESAT-AS, HR",48
5868,"REFLECTED, US",48
5869,"TELCO-SA-AS, KM",48
5870,"Coop. Popular de Elec., Obras y Servicios Pub. de Santa Rosa LTDA, AR",48
5871,"NARATV-AS-KR LG HelloVision Corp., KR",48
5872,"UNICOM-JSWX-IDC UNICOM JiangSu WuXi IDC network, CN",48
5873,"ATI-ISP, TN",48
5874,"TEXAS-NET, US",48
5875,"PRIMOWIRELESS-NZ PrimoWireless Ltd, NZ",48
5876,"TAYLOR-LINK1, US",48
5877,"OCDE, US",48
5878,"M2NGAGE2, US",48
5879,"HUNDRED-PERCENT-IT, GB",47
5880,"ARTCON-AS Art-Constructor CJSC, RU",47
5881,"CBXNET, DE",47
5882," UNM-AS, US",47
5883," DF-TUKWILA01, US",47
5884,"GRT-AS, GE",47
5885," AS8240 RIA Autonomous System, EE",47
5886,"ASNLS, KZ",47
5887,"YELMNET, US",47
5888,"WTS-AS, US",47
5889,"SOPRADO-ANY, DE",47
5890,"REDE-MEC, PT",47
5891,"UIINET-ID-AP PT Global Prima Utama, ID",47
5892,"UAMS-ASN, US",47
5893,"BBP-AS, LB",47
5894,"IMPULS-AS, RU",47
5895,"KRONOS-MA, US",47
5896,"QX-NET-ASN-1, US",47
5897,"IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID",47
5898,"ASN-CLEARPATH, US",47
5899,"TELENORMONTENEGRO, ME",47
5900,"IR-SEPANTA SEPANTA Internet and MPLS services provider co., IR",47
5901," ACI-EDU-AS ZUT ACI Educational AS, PL",47
5902,"SANMINA-SCI, US",47
5903,"HOSTIRAN-NETWORK, IR",47
5904,"ING-AS, FR",47
5905,"SYSGROUP-PLC SysGroup Plc, GB",47
5906,"IN2IP-AS, NL",47
5907," COSMOS-SN-AS SpaceNet, RU",47
5908,"APOG-ATLANTA, US",47
5909,"SKB-QRIXNETJJ-AS-KR SK Broadband Co Ltd, KR",47
5910,"ANTHOS-AS Anthos Amsterdam provides services for several internal companies Amsterdam, NL",47
5911,"Paw-Paw-Wireless, ZA",47
5912,"EPIX-EPINET, PL",47
5913,"Conectja Telecom, BR",47
5914,"DATACAMPUS, FR",47
5915,"PERSIS TELECOM, BR",47
5916,"RFT-BRANDENBURG, DE",47
5917,"RUSAT-AS AS a Satellite Teleport RuSat, RU",47
5918," BURSTFIRE-EU European Peering and Transit AS, GB",47
5919,"STAYON, NO",47
5920,"AS-PEGASUS Bayernstrasse 10, DE",47
5921,"BIGRIVER, US",47
5922,"PBTC-ARL, US",47
5923,"NORDST-AS, US",47
5924,"MAGHOST_, RO",47
5925,"UUNET-INT, US",47
5926,"LOCALLINK TELECOMUNICACOES LTDA - ME, BR",47
5927,"CENCOM-NEBR, US",47
5928,"Companhia de Governanca Eletronica do Salvador, BR",47
5929,"INFOTEC CENTRO DE INVESTIGACION E INNOVACION EN TECNOLOGIAS DE LA INFORMACION Y COMUNICACION, MX",47
5930,"SITEL-AS, UA",47
5931,"INDDC, US",47
5932,"ALGAR TECNOLOGIA E CONSULTORIA SA, BR",47
5933," Red de Interconexion Universitaria, AR",47
5934,"BITCOM, SE",47
5935,"NEMR, US",47
5936,"PTTNET Philippine Telegraph and Telephone Corporation, PH",47
5937,"ULTRANET-AS Ultranet services private limited, IN",47
5938,"UKBROADBAND-AS, GB",47
5939,"TECNOLOGIA EN ELECTRONICA E INFORMATICA SOCIEDAD ANONIMA T.E.I.S.A, PY",47
5940,"  IN2P3 IN2P3 Autonomous System, EU",47
5941,"MEGALINK INTERNET, BR",47
5942,"MAHAMEDIACOMLLP-AS-IN MAHA Mediacom LLP, IN",47
5943,"CDT Network Ltda, BR",47
5944,"Haupt-Online-AS, ZA",46
5945,"IBMCCH-ASH, US",46
5946,"Tu Casa Inalambrica de Mexico, MX",46
5947,"INIT-MGNT-, LT",46
5948,"SULNET TELECOM, BR",46
5949," GENESIS-AP Diyixian.com Limited, HK",46
5950,"LINKBERMUDA, BM",46
5951,"TIMCL-AS-AP Telecom International Myanmar Co., Ltd, MM",46
5952,"CELLTEX-NETWORKS, US",46
5953,"SUPERNET-PAKISTAN-AS-AP Supernet Limited Transit Autonomous System Number, PK",46
5954,"TELUS-3, CA",46
5955,"M3-WIRELESS, US",46
5956,"ARUBAFIBRA-ASN Internet Service Provider, IT",46
5957,"    LVLT-1, US",46
5958,"DCTECHDVO-AS-AP Dctech Micro Services, PH",46
5959,"CTL-AS, GB",46
5960,"PROENNET-AS Proen Corp Public Company Limited., TH",46
5961,"ALCANS TELECOM LTDA, BR",46
5962,"EFLYPRO-AS-AP EFLY NETWORK LIMITED, HK",46
5963,"MTCASN, NA",46
5964,"LREC-LRT, US",46
5965,"CNXNET-AS-MY REDtone, MY",46
5966," CSU-AS CHOSUN UNIVERSITY, KR",46
5967,"ZEBRA-TECHNOLOGIES-BGP-AS-NUMBER, US",46
5968,"WESTEXCONNECTHQ, US",46
5969,"NLB-ASN, US",46
5970,"SPOTNET_LTD, IL",46
5971,"Henet Telecomunicacoes Ltda, BR",46
5972," FIBRAWORLD-AS, ES",46
5973,"APOG-DFW, US",46
5974,"VRSN-AC50-340, US",46
5975,"PAPERSPACE, US",46
5976,"CCV Chupicom Inc., JP",46
5977," VTC-AS Russia, Vladivostok, RU",46
5978,"AS18401-AS-KR DAEGU UNIVERSITY, KR",46
5979,"NETALIS-PACA, FR",46
5980,"NULINK, US",46
5981,"UNITLINE_MSK_NET1, RU",46
5982,"T-CATV Tannan Cable Television Corporation, JP",46
5983,"FNE-AS FNE Finland Oy AS, FI",46
5984,"FORATEC-AS Foratec Net AS, RU",46
5985,"ASKIEVHOSTING, UA",46
5986,"MONASHUNI-AU-AS-AP Monash University, AU",46
5987,"SALT-, CH",46
5988,"HAVILAND-TEL, US",46
5989,"EUROFIBER-SYNTIGO, NL",46
5990,"GCNCATV-AS-KR Gyounggidongbu cable tv co., Ltd., KR",46
5991," DEUNET-AS DONG-EUI UNIVERSITY, KR",46
5992,"UK-FR-MNLTD, GB",46
5993,"CMO-AS Commercial internet service provider in Germany, DE",46
5994,"BREDBANDSFYLKET-TROMS, NO",46
5995,"TCC, NL",46
5996,"GAMTEL-AS, GM",46
5997,"TRIBION, NL",46
5998,"NOMINETANYCAST, GB",46
5999,"MAGICRETAIL, FR",46
6000," KKI-BCI-AS, PL",46
6001,"SILVERSKY-INC, US",46
6002," FR-RAIMU-2 Reseau de collecte des Universites dAix Marseille, EU",46
6003,"UPCLOUD, FI",46
6004,"BETHEL-ASN1, US",46
6005,"OST-LLC-AS St.Petersburg, RU",46
6006,"UMBRIA_NET, IT",46
6007," TEAMWARE-AS, DE",46
6008,"AS-ISOL, NL",46
6009,"SCLOUDPTELTD-AS Scloud Pte Ltd, SG",46
6010,"DATAWAGON, US",46
6011,"GAX-KABELSZAT, HU",46
6012,"ATCCOMMICATIONS, US",46
6013," FR-RENATER-RUBIS RUBIS Metropolitan Area Network, EU",46
6014,"AS-NOONEINTERNET No One Internet - www.noone.co.uk, GB",46
6015,"Barbosa & Costa Ltda, BR",46
6016,"SQUARE, US",46
6017,"BELLSOUTH, US",46
6018,"TEAMTECH, US",46
6019,"QCell, GM",46
6020,"NETBOX-AS NETBOX Autonomous system, CZ",46
6021,"JW-FLASHFIBER-01, US",46
6022,"BRUCEPOWER, CA",46
6023,"GIGANET-UA-AS, UA",46
6024,"BPLAN, ES",46
6025,"Cobranet, NG",46
6026,"CVC-INET-33, US",46
6027,"ATINET, US",46
6028,"ADJIB-AS, DJ",46
6029,"RACKRAY UAB Rakrejus, LT",46
6030,"INACDE-ATOS, DE",46
6031,"TMAIS, CV",46
6032," ATHENET, US",46
6033,"FIVE9, US",45
6034,"BLCC, US",45
6035,"VALVE-CORPORATION, US",45
6036,"ROCKISLAND, US",45
6037,"APFUTURA-ASN, ES",45
6038,"BC9 kanuma cable television Corporation, JP",45
6039,"Tche Turbo Provedor de Internet LTDA, BR",45
6040,"BTES-AS, US",45
6041,"DOLSAT ul. Wojska Polskiego 23C, PL",45
6042,"PROFITBRICKS-USA, US",45
6043,"NETCOMPANY1-AS, AT",45
6044,"WOLFNET, CZ",45
6045,"USEI, US",45
6046,"CLOUDLEASE, IL",45
6047,"ASN-LNC, FR",45
6048,"UOP-AS, US",45
6049," EBSCOPUB, US",45
6050,"EVOXTENTERPRISE-AS-AP Evoxt Enterprise, MY",45
6051,"KAMATERA, US",45
6052,"SIMTRONIC-AS-AP Simtronic, AU",45
6053,"HIGHLANDNET-SWEDEN, SE",45
6054,"RU-PERMTELECOM, RU",45
6055,"ANYCAST-AS anycast.io, DE",45
6056,"STADTWERKE-FLENSBURG-AS, DE",45
6057,"EVONIK-AS Rellinghauser Str. 1-11, DE",45
6058,"LUNAVI-GA, US",45
6059,"AKTON-AS Akton Autonomous System, SI",45
6060,"LOGIC-36549, KY",45
6061,"TELENORBG-AS, BG",45
6062,"IOKO-AS, GB",45
6063,"FIRENET-AS-AP FireNet Pty Ltd, AU",45
6064,"PUBLIC-DOMAIN-REGISTRY, US",45
6065,"EVERTEK, US",45
6066,"VIETTEL PERU S.A.C., PE",45
6067," SEOULMETRO-AS Seoul Metropolitan Government, KR",45
6068,"RAMBLER-TELECOM-AS, RU",45
6069,"SPEED-CLICK-LTD, PS",45
6070,"CA-DOJ, US",45
6071,"HOMEWORKS-1, US",45
6072," DSI-IAS DSI Infrastructure Autonomous System, RU",45
6073,"MINVENW-RWS MinVenW-Rijkswaterstaat Backbone, NL",45
6074,"BIRD-HOSTING, US",45
6075,"HCDL-NEW-JERSEY-DATA-CENTER, US",45
6076,"FUSIX-AS, NL",45
6077,"ALRB, US",45
6078,"EZECOM-AS-AP EZECOM limited, KH",45
6079,"TELEDATA-AS Teledata, Ghana, IL",45
6080,"INNOVASUR-AS, ES",45
6081,"BCBSM, US",45
6082,"SESAN, FR",45
6083,"EVEREST-AS, GB",45
6084,"RUISU-51IDC Shanghai ruisu Network Technology Co.,Ltd, CN",45
6085,"FUJITSU, US",45
6086,"ENGIE-SERVICES-SDO, NL",45
6087,"ComX-Networks-AS, ZA",45
6088,"UK-ABZORB, GB",45
6089,"SPEEDPARTNER, DE",45
6090,"PDDA-AS, IT",45
6091,"DPTL-AS-AP DREAM POWER TECHNOLOGY LIMITED, HK",45
6092,"LIDERI TELECOM, BR",45
6093,"ORBITEL, US",45
6094,"SYPTEC-NOC, US",45
6095,"KEW1, PT",45
6096,"NOVATREND-AS, CH",45
6097,"BIRCH-TELECOM, US",45
6098,"FIELD-AU Field Solutions, AU",45
6099,"Titania Telecom, BR",45
6100," ASN-DYXNET-TW-AP # AS-DYXNET-TW-AP CONVERTED TO ASN-DYXNET-TW-AP FOR RPSL COMPLIANCE Diyixian.com TW Limited, TW",45
6101," PTIPACIFICAINC-AS-AP PTI Pacifica Inc., MP",45
6102,"TAMATIYA-AS, BG",45
6103,"ASNEW, CZ",45
6104,"QUICKLINE, GB",45
6105,"MISEN-ASN-1, US",45
6106,"DMCI-BROADBAND, US",45
6107,"CANET IMIZU CABLE NETWORK CO.,LTD., JP",45
6108," STORTEK-INT, US",45
6109,"DHH-AS, HR",45
6110,"AMARUTU-TECHNOLOGY, SC",45
6111,"MARKAHOST-TELEKOMUNIKASYON-LIMITED-SIRKETI MARKAHOST, TR",45
6112,"MCN-NET01 miyazaki cabletelevision network Co.,LTD, JP",45
6113," CHINA-ABITCOOL AbitcoolChina Inc., CN",45
6114," WAUSAU-INS, US",44
6115,"TENNET-AS, RO",44
6116,"GTVR, CA",44
6117," SEIDATA, US",44
6118,"RAINBOWISP-AS Rainbow communications India Pvt Ltd, IN",44
6119,"PETRUS-CH-AS, PL",44
6120," BEACON-TECHNOLOGIES-AS, US",44
6121," SDV-AS SdV Plurimedia, FR",44
6122,"COMESER-AS, IT",44
6123,"FL-14877, US",44
6124,"FONTEL, IT",44
6125,"Oquei Telecom Ltda, BR",44
6126,"ASN-CHEETA-MAIL, US",44
6127,"EMPIRE, US",44
6128,"STAKA-AS, AT",44
6129,"ITMSC, IT",44
6130,"VAXXINE, CA",44
6131,"APPLIWAVE, FR",44
6132," CHARLES-SCHWAB, US",44
6133,"FIVENETWORK-AS-IN Five network Broadband Solution Pvt Ltd, IN",44
6134,"MEDIA-VENETO Media Veneto s.r.l., IT",44
6135," CSUFRESNO, US",44
6136,"VANILLA, ZA",44
6137,"MITHRILTELECOM-AS Mithril Telecommunications Private Limited, IN",44
6138,"DVS-AS-VN VIET DIGITAL TECHNOLOGY LIABILITY COMPANY, VN",44
6139,"FUTUROEXITO-AS, PL",44
6140,"LDP-AS-ID Lintas Data Prima, PT, ID",44
6141,"UNWIRED, US",44
6142,"ASN-DCS-01, US",44
6143,"GWS-HAMELN-AS Hameln, DE",44
6144,"UC-DOM, US",44
6145,"ALTERWAY-OPS, FR",44
6146,"NBCUNI-17035, US",44
6147," FONL-6282, US",44
6148,"IMPOL-ASN, ZA",44
